"STATION","NAME","LATITUDE","LONGITUDE","ELEVATION","DATE","TAVG","TAVG_ATTRIBUTES","TMAX","TMAX_ATTRIBUTES","TMIN","TMIN_ATTRIBUTES","TOBS","TOBS_ATTRIBUTES"
"USW00093821","LOUISVILLE INTERNATIONAL AIRPORT, KY US","38.1811","-85.7391","148.7","2014-03-06","35","H,,S","49",",,W","26",",,W",,
"USW00093821","LOUISVILLE INTERNATIONAL AIRPORT, KY US","38.1811","-85.7391","148.7","2014-03-07","43","H,,S","62",",,W","28",",,W",,
"USW00093821","LOUISVILLE INTERNATIONAL AIRPORT, KY US","38.1811","-85.7391","148.7","2014-03-08","50","H,,S","63",",,W","36",",,W",,
"USW00093821","LOUISVILLE INTERNATIONAL AIRPORT, KY US","38.1811","-85.7391","148.7","2014-03-09","40","H,,S","52",",,W","28",",,W",,
"USW00093821","LOUISVILLE INTERNATIONAL AIRPORT, KY US","38.1811","-85.7391","148.7","2014-03-10","50","H,,S","70",",,W","38",",,W",,
"USW00093821","LOUISVILLE INTERNATIONAL AIRPORT, KY US","38.1811","-85.7391","148.7","2014-03-11","61","H,,S","77",",,W","51",",,W",,
"USW00093821","LOUISVILLE INTERNATIONAL AIRPORT, KY US","38.1811","-85.7391","148.7","2014-03-12","55","H,,S","67",",,W","31",",,W",,
"USW00093821","LOUISVILLE INTERNATIONAL AIRPORT, KY US","38.1811","-85.7391","148.7","2014-03-13","33","H,,S","45",",,W","22",",,W",,
"USW00093821","LOUISVILLE INTERNATIONAL AIRPORT, KY US","38.1811","-85.7391","148.7","2014-03-14","50","H,,S","65",",,W","36",",,W",,
"USW00093821","LOUISVILLE INTERNATIONAL AIRPORT, KY US","38.1811","-85.7391","148.7","2014-03-15","56","H,,S","67",",,W","41",",,W",,
"USW00093821","LOUISVILLE INTERNATIONAL AIRPORT, KY US","38.1811","-85.7391","148.7","2014-03-16","43","H,,S","51",",,W","30",",,W",,
"USW00093821","LOUISVILLE INTERNATIONAL AIRPORT, KY US","38.1811","-85.7391","148.7","2014-03-17","33","H,,S","46",",,W","29",",,W",,
"USW00093821","LOUISVILLE INTERNATIONAL AIRPORT, KY US","38.1811","-85.7391","148.7","2014-03-18","43","H,,S","53",",,W","35",",,W",,
"USW00093821","LOUISVILLE INTERNATIONAL AIRPORT, KY US","38.1811","-85.7391","148.7","2014-03-19","52","H,,S","58",",,W","44",",,W",,
"USW00093821","LOUISVILLE INTERNATIONAL AIRPORT, KY US","38.1811","-85.7391","148.7","2014-03-20","45","H,,S","60",",,W","31",",,W",,
"USW00093821","LOUISVILLE INTERNATIONAL AIRPORT, KY US","38.1811","-85.7391","148.7","2014-03-21","56","H,,S","73",",,W","41",",,W",,
"USW00093821","LOUISVILLE INTERNATIONAL AIRPORT, KY US","38.1811","-85.7391","148.7","2014-03-22","55","H,,S","60",",,W","41",",,W",,
"USW00093821","LOUISVILLE INTERNATIONAL AIRPORT, KY US","38.1811","-85.7391","148.7","2014-03-23","43","H,,S","48",",,W","32",",,W",,
"USW00093821","LOUISVILLE INTERNATIONAL AIRPORT, KY US","38.1811","-85.7391","148.7","2014-03-24","35","H,,S","46",",,W","27",",,W",,
"USW00093821","LOUISVILLE INTERNATIONAL AIRPORT, KY US","38.1811","-85.7391","148.7","2014-03-25","35","H,,S","40",",,W","28",",,W",,
"USW00093821","LOUISVILLE INTERNATIONAL AIRPORT, KY US","38.1811","-85.7391","148.7","2014-03-26","31","H,,S","46",",,W","20",",,W",,
"USW00093821","LOUISVILLE INTERNATIONAL AIRPORT, KY US","38.1811","-85.7391","148.7","2014-03-27","45","H,,S","62",",,W","35",",,W",,
"USW00093821","LOUISVILLE INTERNATIONAL AIRPORT, KY US","38.1811","-85.7391","148.7","2014-03-28","58","H,,S","68",",,W","50",",,W",,
"USW00093821","LOUISVILLE INTERNATIONAL AIRPORT, KY US","38.1811","-85.7391","148.7","2014-03-29","47","H,,S","51",",,W","39",",,W",,
"USW00093821","LOUISVILLE INTERNATIONAL AIRPORT, KY US","38.1811","-85.7391","148.7","2014-03-30","44","H,,S","60",",,W","33",",,W",,
"USW00093821","LOUISVILLE INTERNATIONAL AIRPORT, KY US","38.1811","-85.7391","148.7","2014-03-31","53","H,,S","71",",,W","36",",,W",,
"USW00093821","LOUISVILLE INTERNATIONAL AIRPORT, KY US","38.1811","-85.7391","148.7","2014-04-01","67","H,,S","80",",,W","55",",,W",,
"USW00093821","LOUISVILLE INTERNATIONAL AIRPORT, KY US","38.1811","-85.7391","148.7","2014-04-02","57","H,,S","66",",,W","51",",,W",,
"USW00093821","LOUISVILLE INTERNATIONAL AIRPORT, KY US","38.1811","-85.7391","148.7","2014-04-03","60","H,,S","69",",,W","54",",,W",,
"USW00093821","LOUISVILLE INTERNATIONAL AIRPORT, KY US","38.1811","-85.7391","148.7","2014-04-04","59","H,,S","65",",,W","45",",,W",,
"USW00093821","LOUISVILLE INTERNATIONAL AIRPORT, KY US","38.1811","-85.7391","148.7","2014-04-05","46","H,,S","55",",,W","37",",,W",,
"USW00093821","LOUISVILLE INTERNATIONAL AIRPORT, KY US","38.1811","-85.7391","148.7","2014-04-06","50","H,,S","63",",,W","39",",,W",,
"USW00093821","LOUISVILLE INTERNATIONAL AIRPORT, KY US","38.1811","-85.7391","148.7","2014-04-07","55","H,,S","60",",,W","46",",,W",,
"USW00093821","LOUISVILLE INTERNATIONAL AIRPORT, KY US","38.1811","-85.7391","148.7","2014-04-08","50","H,,S","63",",,W","44",",,W",,
"USW00093821","LOUISVILLE INTERNATIONAL AIRPORT, KY US","38.1811","-85.7391","148.7","2014-04-09","53","H,,S","67",",,W","41",",,W",,
"USW00093821","LOUISVILLE INTERNATIONAL AIRPORT, KY US","38.1811","-85.7391","148.7","2014-04-10","60","H,,S","79",",,W","44",",,W",,
"USW00093821","LOUISVILLE INTERNATIONAL AIRPORT, KY US","38.1811","-85.7391","148.7","2014-04-11","69","H,,S","77",",,W","59",",,W",,
"USW00093821","LOUISVILLE INTERNATIONAL AIRPORT, KY US","38.1811","-85.7391","148.7","2014-04-12","67","H,,S","81",",,W","54",",,W",,
"USW00093821","LOUISVILLE INTERNATIONAL AIRPORT, KY US","38.1811","-85.7391","148.7","2014-04-13","75","H,,S","84",",,W","69",",,W",,
"USW00093821","LOUISVILLE INTERNATIONAL AIRPORT, KY US","38.1811","-85.7391","148.7","2014-04-14","68","H,,S","75",",,W","41",",,W",,
"USW00093821","LOUISVILLE INTERNATIONAL AIRPORT, KY US","38.1811","-85.7391","148.7","2014-04-15","41","H,,S","47",",,W","34",",,W",,
"USW00093821","LOUISVILLE INTERNATIONAL AIRPORT, KY US","38.1811","-85.7391","148.7","2014-04-16","41","H,,S","55",",,W","31",",,W",,
"USW00093821","LOUISVILLE INTERNATIONAL AIRPORT, KY US","38.1811","-85.7391","148.7","2014-04-17","54","H,,S","69",",,W","40",",,W",,
"USW00093821","LOUISVILLE INTERNATIONAL AIRPORT, KY US","38.1811","-85.7391","148.7","2014-04-18","60","H,,S","74",",,W","47",",,W",,
"USW00093821","LOUISVILLE INTERNATIONAL AIRPORT, KY US","38.1811","-85.7391","148.7","2014-04-19","63","H,,S","75",",,W","49",",,W",,
"USW00093821","LOUISVILLE INTERNATIONAL AIRPORT, KY US","38.1811","-85.7391","148.7","2014-04-20","64","H,,S","80",",,W","49",",,W",,
"USW00093821","LOUISVILLE INTERNATIONAL AIRPORT, KY US","38.1811","-85.7391","148.7","2014-04-21","67","H,,S","81",",,W","54",",,W",,
"USW00093821","LOUISVILLE INTERNATIONAL AIRPORT, KY US","38.1811","-85.7391","148.7","2014-04-22","68","H,,S","75",",,W","52",",,W",,
"USW00093821","LOUISVILLE INTERNATIONAL AIRPORT, KY US","38.1811","-85.7391","148.7","2014-04-23","55","H,,S","65",",,W","45",",,W",,
"USW00093821","LOUISVILLE INTERNATIONAL AIRPORT, KY US","38.1811","-85.7391","148.7","2014-04-24","60","H,,S","75",",,W","51",",,W",,
"USW00093821","LOUISVILLE INTERNATIONAL AIRPORT, KY US","38.1811","-85.7391","148.7","2014-04-25","65","H,,S","72",",,W","57",",,W",,
"USW00093821","LOUISVILLE INTERNATIONAL AIRPORT, KY US","38.1811","-85.7391","148.7","2014-04-26","65","H,,S","81",",,W","49",",,W",,
"USW00093821","LOUISVILLE INTERNATIONAL AIRPORT, KY US","38.1811","-85.7391","148.7","2014-04-27","69","H,,S","83",",,W","55",",,W",,
"USW00093821","LOUISVILLE INTERNATIONAL AIRPORT, KY US","38.1811","-85.7391","148.7","2014-04-28","66","H,,S","69",",,W","63",",,W",,
"USW00093821","LOUISVILLE INTERNATIONAL AIRPORT, KY US","38.1811","-85.7391","148.7","2014-04-29","67","H,,S","78",",,W","56",",,W",,
"USW00093821","LOUISVILLE INTERNATIONAL AIRPORT, KY US","38.1811","-85.7391","148.7","2014-04-30","60","H,,S","71",",,W","51",",,W",,
"USW00093821","LOUISVILLE INTERNATIONAL AIRPORT, KY US","38.1811","-85.7391","148.7","2014-05-01","55","H,,S","63",",,W","47",",,W",,
"USW00093821","LOUISVILLE INTERNATIONAL AIRPORT, KY US","38.1811","-85.7391","148.7","2014-05-02","55","H,,S","62",",,W","47",",,W",,
"USW00093821","LOUISVILLE INTERNATIONAL AIRPORT, KY US","38.1811","-85.7391","148.7","2014-05-03","58","H,,S","73",",,W","45",",,W",,
"USW00093821","LOUISVILLE INTERNATIONAL AIRPORT, KY US","38.1811","-85.7391","148.7","2014-05-04","66","H,,S","83",",,W","52",",,W",,
"USW00093821","LOUISVILLE INTERNATIONAL AIRPORT, KY US","38.1811","-85.7391","148.7","2014-05-05","70","H,,S","89",",,W","54",",,W",,
"USW00093821","LOUISVILLE INTERNATIONAL AIRPORT, KY US","38.1811","-85.7391","148.7","2014-05-06","71","H,,S","86",",,W","57",",,W",,
"USW00093821","LOUISVILLE INTERNATIONAL AIRPORT, KY US","38.1811","-85.7391","148.7","2014-05-07","76","H,,S","86",",,W","66",",,W",,
"USW00093821","LOUISVILLE INTERNATIONAL AIRPORT, KY US","38.1811","-85.7391","148.7","2014-05-08","78","H,,S","87",",,W","70",",,W",,
"USW00093821","LOUISVILLE INTERNATIONAL AIRPORT, KY US","38.1811","-85.7391","148.7","2014-05-09","75","H,,S","78",",,W","63",",,W",,
"USW00093821","LOUISVILLE INTERNATIONAL AIRPORT, KY US","38.1811","-85.7391","148.7","2014-05-10","67","H,,S","75",",,W","60",",,W",,
"USW00093821","LOUISVILLE INTERNATIONAL AIRPORT, KY US","38.1811","-85.7391","148.7","2014-05-11","69","H,,S","82",",,W","62",",,W",,
"USW00093821","LOUISVILLE INTERNATIONAL AIRPORT, KY US","38.1811","-85.7391","148.7","2014-05-12","77","H,,S","88",",,W","68",",,W",,
"USW00093821","LOUISVILLE INTERNATIONAL AIRPORT, KY US","38.1811","-85.7391","148.7","2014-05-13","79","H,,S","88",",,W","68",",,W",,
"USW00093821","LOUISVILLE INTERNATIONAL AIRPORT, KY US","38.1811","-85.7391","148.7","2014-05-14","68","H,,S","70",",,W","61",",,W",,
"USW00093821","LOUISVILLE INTERNATIONAL AIRPORT, KY US","38.1811","-85.7391","148.7","2014-05-15","58","H,,S","65",",,W","50",",,W",,
"USW00093821","LOUISVILLE INTERNATIONAL AIRPORT, KY US","38.1811","-85.7391","148.7","2014-05-16","54","H,,S","62",",,W","44",",,W",,
"USW00093821","LOUISVILLE INTERNATIONAL AIRPORT, KY US","38.1811","-85.7391","148.7","2014-05-17","51","H,,S","63",",,W","43",",,W",,
"USW00093821","LOUISVILLE INTERNATIONAL AIRPORT, KY US","38.1811","-85.7391","148.7","2014-05-18","56","H,,S","68",",,W","44",",,W",,
"USW00093821","LOUISVILLE INTERNATIONAL AIRPORT, KY US","38.1811","-85.7391","148.7","2014-05-19","62","H,,S","75",",,W","48",",,W",,
"USW00093821","LOUISVILLE INTERNATIONAL AIRPORT, KY US","38.1811","-85.7391","148.7","2014-05-20","71","H,,S","85",",,W","59",",,W",,
"USW00093821","LOUISVILLE INTERNATIONAL AIRPORT, KY US","38.1811","-85.7391","148.7","2014-05-21","77","H,,S","85",",,W","66",",,W",,
"USW00093821","LOUISVILLE INTERNATIONAL AIRPORT, KY US","38.1811","-85.7391","148.7","2014-05-22","74","H,,S","87",",,W","64",",,W",,
"USW00093821","LOUISVILLE INTERNATIONAL AIRPORT, KY US","38.1811","-85.7391","148.7","2014-05-23","72","H,,S","78",",,W","64",",,W",,
"USW00093821","LOUISVILLE INTERNATIONAL AIRPORT, KY US","38.1811","-85.7391","148.7","2014-05-24","69","H,,S","81",",,W","57",",,W",,
"USW00093821","LOUISVILLE INTERNATIONAL AIRPORT, KY US","38.1811","-85.7391","148.7","2014-05-25","71","H,,S","77",",,W","62",",,W",,
"USW00093821","LOUISVILLE INTERNATIONAL AIRPORT, KY US","38.1811","-85.7391","148.7","2014-05-26","74","H,,S","87",",,W","61",",,W",,
"USW00093821","LOUISVILLE INTERNATIONAL AIRPORT, KY US","38.1811","-85.7391","148.7","2014-05-27","79","H,,S","89",",,W","70",",,W",,
"USW00093821","LOUISVILLE INTERNATIONAL AIRPORT, KY US","38.1811","-85.7391","148.7","2014-05-28","76","H,,S","85",",,W","69",",,W",,
"USW00093821","LOUISVILLE INTERNATIONAL AIRPORT, KY US","38.1811","-85.7391","148.7","2014-05-29","75","H,,S","86",",,W","69",",,W",,
"USW00093821","LOUISVILLE INTERNATIONAL AIRPORT, KY US","38.1811","-85.7391","148.7","2014-05-30","77","H,,S","86",",,W","70",",,W",,
"USW00093821","LOUISVILLE INTERNATIONAL AIRPORT, KY US","38.1811","-85.7391","148.7","2014-05-31","77","H,,S","86",",,W","68",",,W",,
"USW00093821","LOUISVILLE INTERNATIONAL AIRPORT, KY US","38.1811","-85.7391","148.7","2014-06-01","76","H,,S","88",",,W","65",",,W",,
"USW00093821","LOUISVILLE INTERNATIONAL AIRPORT, KY US","38.1811","-85.7391","148.7","2014-06-02","76","H,,S","83",",,W","72",",,W",,
"USW00093821","LOUISVILLE INTERNATIONAL AIRPORT, KY US","38.1811","-85.7391","148.7","2014-06-03","77","H,,S","86",",,W","72",",,W",,
"USW00093821","LOUISVILLE INTERNATIONAL AIRPORT, KY US","38.1811","-85.7391","148.7","2014-06-04","79","H,,S","87",",,W","72",",,W",,
"USW00093821","LOUISVILLE INTERNATIONAL AIRPORT, KY US","38.1811","-85.7391","148.7","2014-06-05","72","H,,S","78",",,W","65",",,W",,
"USW00093821","LOUISVILLE INTERNATIONAL AIRPORT, KY US","38.1811","-85.7391","148.7","2014-06-06","72","H,,S","84",",,W","61",",,W",,
"USW00093821","LOUISVILLE INTERNATIONAL AIRPORT, KY US","38.1811","-85.7391","148.7","2014-06-07","75","H,,S","84",",,W","63",",,W",,
"USW00093821","LOUISVILLE INTERNATIONAL AIRPORT, KY US","38.1811","-85.7391","148.7","2014-06-08","74","H,,S","78",",,W","65",",,W",,
"USW00093821","LOUISVILLE INTERNATIONAL AIRPORT, KY US","38.1811","-85.7391","148.7","2014-06-09","71","H,,S","77",",,W","65",",,W",,
"USW00093821","LOUISVILLE INTERNATIONAL AIRPORT, KY US","38.1811","-85.7391","148.7","2014-06-10","72","H,,S","81",",,W","67",",,W",,
"USW00093821","LOUISVILLE INTERNATIONAL AIRPORT, KY US","38.1811","-85.7391","148.7","2014-06-11","71","H,,S","78",",,W","68",",,W",,
"USW00093821","LOUISVILLE INTERNATIONAL AIRPORT, KY US","38.1811","-85.7391","148.7","2014-06-12","73","H,,S","84",",,W","64",",,W",,
"USW00093821","LOUISVILLE INTERNATIONAL AIRPORT, KY US","38.1811","-85.7391","148.7","2014-06-13","73","H,,S","80",",,W","65",",,W",,
"USW00093821","LOUISVILLE INTERNATIONAL AIRPORT, KY US","38.1811","-85.7391","148.7","2014-06-14","69","H,,S","80",",,W","56",",,W",,
"USW00093821","LOUISVILLE INTERNATIONAL AIRPORT, KY US","38.1811","-85.7391","148.7","2014-06-15","74","H,,S","89",",,W","61",",,W",,
"USW00093821","LOUISVILLE INTERNATIONAL AIRPORT, KY US","38.1811","-85.7391","148.7","2014-06-16","82","H,,S","92",",,W","72",",,W",,
"USW00093821","LOUISVILLE INTERNATIONAL AIRPORT, KY US","38.1811","-85.7391","148.7","2014-06-17","84","H,,S","92",",,W","72",",,W",,
"USW00093821","LOUISVILLE INTERNATIONAL AIRPORT, KY US","38.1811","-85.7391","148.7","2014-06-18","85","H,,S","93",",,W","76",",,W",,
"USW00093821","LOUISVILLE INTERNATIONAL AIRPORT, KY US","38.1811","-85.7391","148.7","2014-06-19","85","H,,S","94",",,W","77",",,W",,
"USW00093821","LOUISVILLE INTERNATIONAL AIRPORT, KY US","38.1811","-85.7391","148.7","2014-06-20","81","H,,S","91",",,W","73",",,W",,
"USW00093821","LOUISVILLE INTERNATIONAL AIRPORT, KY US","38.1811","-85.7391","148.7","2014-06-21","79","H,,S","91",",,W","72",",,W",,
"USW00093821","LOUISVILLE INTERNATIONAL AIRPORT, KY US","38.1811","-85.7391","148.7","2014-06-22","81","H,,S","91",",,W","70",",,W",,
"USW00093821","LOUISVILLE INTERNATIONAL AIRPORT, KY US","38.1811","-85.7391","148.7","2014-06-23","83","H,,S","94",",,W","73",",,W",,
"USW00093821","LOUISVILLE INTERNATIONAL AIRPORT, KY US","38.1811","-85.7391","148.7","2014-06-24","78","H,,S","88",",,W","72",",,W",,
"USW00093821","LOUISVILLE INTERNATIONAL AIRPORT, KY US","38.1811","-85.7391","148.7","2014-06-25","78","H,,S","89",",,W","72",",,W",,
"USW00093821","LOUISVILLE INTERNATIONAL AIRPORT, KY US","38.1811","-85.7391","148.7","2014-06-26","81","H,,S","91",",,W","72",",,W",,
"USW00093821","LOUISVILLE INTERNATIONAL AIRPORT, KY US","38.1811","-85.7391","148.7","2014-06-27","81","H,,S","92",",,W","70",",,W",,
"USW00093821","LOUISVILLE INTERNATIONAL AIRPORT, KY US","38.1811","-85.7391","148.7","2014-06-28","78","H,,S","87",",,W","73",",,W",,
"USW00093821","LOUISVILLE INTERNATIONAL AIRPORT, KY US","38.1811","-85.7391","148.7","2014-06-29","79","H,,S","86",",,W","73",",,W",,
"USW00093821","LOUISVILLE INTERNATIONAL AIRPORT, KY US","38.1811","-85.7391","148.7","2014-06-30","78","H,,S","92",",,W","71",",,W",,
"USW00093821","LOUISVILLE INTERNATIONAL AIRPORT, KY US","38.1811","-85.7391","148.7","2014-07-01","85","H,,S","93",",,W","70",",,W",,
"USW00093821","LOUISVILLE INTERNATIONAL AIRPORT, KY US","38.1811","-85.7391","148.7","2014-07-02","75","H,,S","88",",,W","68",",,W",,
"USW00093821","LOUISVILLE INTERNATIONAL AIRPORT, KY US","38.1811","-85.7391","148.7","2014-07-03","71","H,,S","77",",,W","61",",,W",,
"USW00093821","LOUISVILLE INTERNATIONAL AIRPORT, KY US","38.1811","-85.7391","148.7","2014-07-04","71","H,,S","82",",,W","58",",,W",,
"USW00093821","LOUISVILLE INTERNATIONAL AIRPORT, KY US","38.1811","-85.7391","148.7","2014-07-05","73","H,,S","84",",,W","59",",,W",,
"USW00093821","LOUISVILLE INTERNATIONAL AIRPORT, KY US","38.1811","-85.7391","148.7","2014-07-06","77","H,,S","88",",,W","65",",,W",,
"USW00093821","LOUISVILLE INTERNATIONAL AIRPORT, KY US","38.1811","-85.7391","148.7","2014-07-07","81","H,,S","92",",,W","72",",,W",,
"USW00093821","LOUISVILLE INTERNATIONAL AIRPORT, KY US","38.1811","-85.7391","148.7","2014-07-08","80","H,,S","88",",,W","74",",,W",,
"USW00093821","LOUISVILLE INTERNATIONAL AIRPORT, KY US","38.1811","-85.7391","148.7","2014-07-09","80","H,,S","89",",,W","70",",,W",,
"USW00093821","LOUISVILLE INTERNATIONAL AIRPORT, KY US","38.1811","-85.7391","148.7","2014-07-10","79","H,,S","89",",,W","69",",,W",,
"USW00093821","LOUISVILLE INTERNATIONAL AIRPORT, KY US","38.1811","-85.7391","148.7","2014-07-11","78","H,,S","91",",,W","65",",,W",,
"USW00093821","LOUISVILLE INTERNATIONAL AIRPORT, KY US","38.1811","-85.7391","148.7","2014-07-12","80","H,,S","90",",,W","68",",,W",,
"USW00093821","LOUISVILLE INTERNATIONAL AIRPORT, KY US","38.1811","-85.7391","148.7","2014-07-13","86","H,,S","97",",,W","73",",,W",,
"USW00093821","LOUISVILLE INTERNATIONAL AIRPORT, KY US","38.1811","-85.7391","148.7","2014-07-14","78","H,,S","87",",,W","69",",,W",,
"USW00093821","LOUISVILLE INTERNATIONAL AIRPORT, KY US","38.1811","-85.7391","148.7","2014-07-15","72","H,,S","79",",,W","63",",,W",,
"USW00093821","LOUISVILLE INTERNATIONAL AIRPORT, KY US","38.1811","-85.7391","148.7","2014-07-16","68","H,,S","78",",,W","58",",,W",,
"USW00093821","LOUISVILLE INTERNATIONAL AIRPORT, KY US","38.1811","-85.7391","148.7","2014-07-17","70","H,,S","81",",,W","60",",,W",,
"USW00093821","LOUISVILLE INTERNATIONAL AIRPORT, KY US","38.1811","-85.7391","148.7","2014-07-18","68","H,,S","73",",,W","63",",,W",,
"USW00093821","LOUISVILLE INTERNATIONAL AIRPORT, KY US","38.1811","-85.7391","148.7","2014-07-19","69","H,,S","77",",,W","65",",,W",,
"USW00093821","LOUISVILLE INTERNATIONAL AIRPORT, KY US","38.1811","-85.7391","148.7","2014-07-20","76","H,,S","86",",,W","70",",,W",,
"USW00093821","LOUISVILLE INTERNATIONAL AIRPORT, KY US","38.1811","-85.7391","148.7","2014-07-21","79","H,,S","90",",,W","69",",,W",,
"USW00093821","LOUISVILLE INTERNATIONAL AIRPORT, KY US","38.1811","-85.7391","148.7","2014-07-22","82","H,,S","94",",,W","70",",,W",,
"USW00093821","LOUISVILLE INTERNATIONAL AIRPORT, KY US","38.1811","-85.7391","148.7","2014-07-23","83","H,,S","88",",,W","73",",,W",,
"USW00093821","LOUISVILLE INTERNATIONAL AIRPORT, KY US","38.1811","-85.7391","148.7","2014-07-24","76","H,,S","82",",,W","68",",,W",,
"USW00093821","LOUISVILLE INTERNATIONAL AIRPORT, KY US","38.1811","-85.7391","148.7","2014-07-25","72","H,,S","86",",,W","60",",,W",,
"USW00093821","LOUISVILLE INTERNATIONAL AIRPORT, KY US","38.1811","-85.7391","148.7","2014-07-26","78","H,,S","94",",,W","67",",,W",,
"USW00093821","LOUISVILLE INTERNATIONAL AIRPORT, KY US","38.1811","-85.7391","148.7","2014-07-27","78","H,,S","91",",,W","70",",,W",,
"USW00093821","LOUISVILLE INTERNATIONAL AIRPORT, KY US","38.1811","-85.7391","148.7","2014-07-28","74","H,,S","79",",,W","63",",,W",,
"USW00093821","LOUISVILLE INTERNATIONAL AIRPORT, KY US","38.1811","-85.7391","148.7","2014-07-29","68","H,,S","79",",,W","54",",,W",,
"USW00093821","LOUISVILLE INTERNATIONAL AIRPORT, KY US","38.1811","-85.7391","148.7","2014-07-30","72","H,,S","83",",,W","62",",,W",,
"USW00093821","LOUISVILLE INTERNATIONAL AIRPORT, KY US","38.1811","-85.7391","148.7","2014-07-31","75","H,,S","86",",,W","64",",,W",,
"USW00093821","LOUISVILLE INTERNATIONAL AIRPORT, KY US","38.1811","-85.7391","148.7","2014-08-01","76","H,,S","89",",,W","64",",,W",,
"USW00093821","LOUISVILLE INTERNATIONAL AIRPORT, KY US","38.1811","-85.7391","148.7","2014-08-02","76","H,,S","86",",,W","68",",,W",,
"USW00093821","LOUISVILLE INTERNATIONAL AIRPORT, KY US","38.1811","-85.7391","148.7","2014-08-03","76","H,,S","87",",,W","65",",,W",,
"USW00093821","LOUISVILLE INTERNATIONAL AIRPORT, KY US","38.1811","-85.7391","148.7","2014-08-04","78","H,,S","90",",,W","66",",,W",,
"USW00093821","LOUISVILLE INTERNATIONAL AIRPORT, KY US","38.1811","-85.7391","148.7","2014-08-05","78","H,,S","88",",,W","67",",,W",,
"USW00093821","LOUISVILLE INTERNATIONAL AIRPORT, KY US","38.1811","-85.7391","148.7","2014-08-06","80","H,,S","90",",,W","70",",,W",,
"USW00093821","LOUISVILLE INTERNATIONAL AIRPORT, KY US","38.1811","-85.7391","148.7","2014-08-07","77","H,,S","84",",,W","72",",,W",,
"USW00093821","LOUISVILLE INTERNATIONAL AIRPORT, KY US","38.1811","-85.7391","148.7","2014-08-08","73","H,,S","76",",,W","68",",,W",,
"USW00093821","LOUISVILLE INTERNATIONAL AIRPORT, KY US","38.1811","-85.7391","148.7","2014-08-09","75","H,,S","85",",,W","72",",,W",,
"USW00093821","LOUISVILLE INTERNATIONAL AIRPORT, KY US","38.1811","-85.7391","148.7","2014-08-10","79","H,,S","89",",,W","74",",,W",,
"USW00093821","LOUISVILLE INTERNATIONAL AIRPORT, KY US","38.1811","-85.7391","148.7","2014-08-11","78","H,,S","88",",,W","73",",,W",,
"USW00093821","LOUISVILLE INTERNATIONAL AIRPORT, KY US","38.1811","-85.7391","148.7","2014-08-12","74","H,,S","81",",,W","65",",,W",,
"USW00093821","LOUISVILLE INTERNATIONAL AIRPORT, KY US","38.1811","-85.7391","148.7","2014-08-13","71","H,,S","83",",,W","60",",,W",,
"USW00093821","LOUISVILLE INTERNATIONAL AIRPORT, KY US","38.1811","-85.7391","148.7","2014-08-14","74","H,,S","85",",,W","63",",,W",,
"USW00093821","LOUISVILLE INTERNATIONAL AIRPORT, KY US","38.1811","-85.7391","148.7","2014-08-15","73","H,,S","84",",,W","61",",,W",,
"USW00093821","LOUISVILLE INTERNATIONAL AIRPORT, KY US","38.1811","-85.7391","148.7","2014-08-16","73","H,,S","83",",,W","65",",,W",,
"USW00093821","LOUISVILLE INTERNATIONAL AIRPORT, KY US","38.1811","-85.7391","148.7","2014-08-17","72","H,,S","76",",,W","69",",,W",,
"USW00093821","LOUISVILLE INTERNATIONAL AIRPORT, KY US","38.1811","-85.7391","148.7","2014-08-18","76","H,,S","83",",,W","72",",,W",,
"USW00093821","LOUISVILLE INTERNATIONAL AIRPORT, KY US","38.1811","-85.7391","148.7","2014-08-19","79","H,,S","89",",,W","71",",,W",,
"USW00093821","LOUISVILLE INTERNATIONAL AIRPORT, KY US","38.1811","-85.7391","148.7","2014-08-20","81","H,,S","92",",,W","71",",,W",,
"USW00093821","LOUISVILLE INTERNATIONAL AIRPORT, KY US","38.1811","-85.7391","148.7","2014-08-21","78","H,,S","90",",,W","72",",,W",,
"USW00093821","LOUISVILLE INTERNATIONAL AIRPORT, KY US","38.1811","-85.7391","148.7","2014-08-22","83","H,,S","90",",,W","74",",,W",,
